country,date,repC_t,D_t,rho_period,weekday,alpha,delta,proportion_original,first_vaccination,second_vaccination,H_t,Hicu_t,ifr_t_m,closingSchools,restrictGatherings,lockdown,subsequentLockdown,generalBehavioralChanges,winter,spring,summer,autumn
Austria,2020-05-27,34,2,5,3,0,0,1,0,0,84,32,0.00632784670603638,1,0,0,0,1,0,1,0,0
Austria,2020-05-28,37,23,5,4,0,0,1,0,0,77,30,0.00632784670603638,1,0,0,0,1,0,1,0,0
Austria,2020-05-29,27,0,5,5,0,0,1,0,0,78,25,0.00632784670603638,1,0,0,0,1,0,1,0,0
Austria,2020-05-30,30,0,5,6,0,0,1,0,0,75,23,0.00632784670603638,1,0,0,0,1,0,1,0,0
Austria,2020-05-31,46,0,5,7,0,0,1,0,0,70,27,0.00632784670603638,1,0,0,0,1,0,1,0,0
Austria,2020-06-01,2,0,5,1,0,0,1,0,0,68,29,0.00632784670603638,1,0,0,0,1,0,0,1,0
Austria,2020-06-02,26,1,5,2,0,0,1,0,0,62,26,0.00632784670603638,1,0,0,0,1,0,0,1,0
Austria,2020-06-03,12,1,5,3,0,0,1,0,0,66,21,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-04,34,0,5,4,0,0,1,0,0,65,22,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-05,38,2,5,5,0,0,1,0,0,55,20,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-06,55,0,5,6,0,0,1,0,0,55,17,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-07,4,0,5,7,0,0,1,0,0,52,17,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-08,66,0,5,1,0,0,1,0,0,65,17,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-09,11,0,6,2,0,0,1,0,0,65,19,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-10,26,1,6,3,0,0,1,0,0,63,17,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-11,29,1,6,4,0,0,1,0,0,67,14,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-12,30,1,6,5,0,0,1,0,0,60,9,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-13,14,2,6,6,0,0,1,0,0,62,10,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-14,31,0,6,7,0,0,1,0,0,57,12,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-15,26,1,6,1,0,0,1,0,0,64,15,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-16,54,3,6,2,0,0,1,0,0,66,12,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-17,14,6,6,3,0,0,1,0,0,60,11,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-18,20,1,6,4,0,0,1,0,0,64,8,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-19,48,0,6,5,0,0,1,0,0,68,7,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-20,52,0,6,6,0,0,1,0,0,66,8,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-21,18,2,6,7,0,0,1,0,0,61,8,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-22,39,0,6,1,0,0,1,0,0,59,10,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-23,28,3,6,2,0,0,1,0,0,57,11,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-24,41,0,6,3,0,0,1,0,0,59,11,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-25,28,5,6,4,0,0,1,0,0,60,11,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-26,45,0,6,5,0,0,1,0,0,60,10,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-27,58,2,6,6,0,0,1,0,0,61,10,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-28,74,2,7,7,0,0,1,0,0,62,9,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-29,69,1,7,1,0,0,1,0,0,66,8,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-06-30,43,2,7,2,0,0,1,0,0,58,6,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-01,107,0,7,3,0,0,1,0,0,65,9,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-02,68,0,7,4,0,0,1,0,0,62,7,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-03,109,0,7,5,0,0,1,0,0,65,7,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-04,115,0,7,6,0,0,1,0,0,60,8,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-05,115,1,7,7,0,0,1,0,0,62,10,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-06,85,0,7,1,0,0,1,0,0,67,11,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-07,56,0,7,2,0,0,1,0,0,81,10,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-08,92,0,7,3,0,0,1,0,0,66,11,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-09,102,0,7,4,0,0,1,0,0,66,12,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-10,94,0,7,5,0,0,1,0,0,71,9,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-11,74,0,7,6,0,0,1,0,0,68,9,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-12,114,2,7,7,0,0,1,0,0,73,10,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-13,51,0,7,1,0,0,1,0,0,74,8,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-14,73,1,7,2,0,0,1,0,0,74,9,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-15,133,1,7,3,0,0,1,0,0,86,10,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-16,116,1,7,4,0,0,1,0,0,83,11,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-17,169,0,7,5,0,0,1,0,0,88,11,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-18,134,0,7,6,0,0,1,0,0,87,11,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-19,82,0,7,7,0,0,1,0,0,85,14,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-20,88,0,7,1,0,0,1,0,0,96,16,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-21,84,0,7,2,0,0,1,0,0,96,18,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-22,102,1,7,3,0,0,1,0,0,93,18,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-23,170,0,7,4,0,0,1,0,0,87,15,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-24,115,0,7,5,0,0,1,0,0,86,17,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-25,124,1,7,6,0,0,1,0,0,85,16,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-26,134,0,7,7,0,0,1,0,0,82,15,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-27,86,1,7,1,0,0,1,0,0,79,16,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-28,119,0,7,2,0,0,1,0,0,74,15,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-29,173,3,7,3,0,0,1,0,0,74,20,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-30,105,2,7,4,0,0,1,0,0,87,18,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-07-31,175,0,7,5,0,0,1,0,0,84,16,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-01,82,0,7,6,0,0,1,0,0,70,19,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-02,92,0,7,7,0,0,1,0,0,73,20,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-03,81,0,7,1,0,0,1,0,0,92,21,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-04,96,1,7,2,0,0,1,0,0,84,23,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-05,85,0,7,3,0,0,1,0,0,90,25,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-06,130,0,7,4,0,0,1,0,0,92,25,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-07,141,1,7,5,0,0,1,0,0,93,25,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-08,82,1,8,6,0,0,1,0,0,96,24,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-09,114,0,8,7,0,0,1,0,0,99,22,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-10,73,2,8,1,0,0,1,0,0,92,24,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-11,139,0,8,2,0,0,1,0,0,94,25,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-12,194,1,8,3,0,0,1,0,0,93,25,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-13,155,1,8,4,0,0,1,0,0,92,22,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-14,282,0,8,5,0,0,1,0,0,91,19,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-15,303,3,8,6,0,0,1,0,0,83,21,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-16,191,0,8,7,0,0,1,0,0,65,19,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-17,164,1,8,1,0,0,1,0,0,91,23,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-18,295,0,8,2,0,0,1,0,0,97,19,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-19,255,0,8,3,0,0,1,0,0,101,20,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-20,347,0,8,4,0,0,1,0,0,95,21,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-21,331,1,8,5,0,0,1,0,0,90,22,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-22,300,2,8,6,0,0,1,0,0,94,22,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-23,191,0,8,7,0,0,1,0,0,93,23,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-24,242,1,8,1,0,0,1,0,0,112,23,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-25,211,0,8,2,0,0,1,0,0,114,23,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-26,327,0,8,3,0,0,1,0,0,118,23,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-27,328,0,9,4,0,0,1,0,0,121,24,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-28,229,0,9,5,0,0,1,0,0,119,27,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-29,395,0,9,6,0,0,1,0,0,114,30,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-30,181,0,9,7,0,0,1,0,0,110,30,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-08-31,272,0,9,1,0,0,1,0,0,123,31,0.00632784670603638,0,0,0,0,1,0,0,1,0
Austria,2020-09-01,204,1,9,2,0,0,1,0,0,119,30,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-02,327,0,9,3,0,0,1,0,0,127,30,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-03,403,1,9,4,0,0,1,0,0,132,29,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-04,357,0,9,5,0,0,1,0,0,128,28,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-05,358,0,9,6,0,0,1,0,0,129,28,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-06,184,1,9,7,0,0,1,0,0,115,28,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-07,290,10,9,1,0,0,1,0,0,134,29,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-08,520,1,9,2,0,0,1,0,0,142,28,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-09,502,0,9,3,0,0,1,0,0,161,36,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-10,664,1,9,4,0,0,1,0,0,166,39,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-11,580,2,9,5,0,0,1,0,0,163,41,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-12,869,4,9,6,0,0,1,0,0,167,42,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-13,463,2,9,7,0,0,1,0,0,182,44,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-14,382,1,9,1,0,0,1,0,0,208,47,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-15,764,0,9,2,0,0,1,0,0,244,49,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-16,768,1,9,3,0,0,1,0,0,267,54,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-17,780,0,9,4,0,0,1,0,0,264,55,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-18,808,5,9,5,0,0,1,0,0,272,62,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-19,813,2,9,6,0,0,1,0,0,265,84,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-20,621,1,9,7,0,0,1,0,0,273,68,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-21,563,1,9,1,0,0,1,0,0,297,67,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-22,645,4,10,2,0,0,1,0,0,315,75,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-23,681,6,10,3,0,0,1,0,0,336,77,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-24,832,6,10,4,0,0,1,0,0,344,78,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-25,684,3,10,5,0,0,1,0,0,333,78,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-26,714,1,10,6,0,0,1,0,0,343,80,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-27,662,0,10,7,0,0,1,0,0,362,84,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-28,556,3,10,1,0,0,1,0,0,381,88,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-29,609,6,10,2,0,0,1,0,0,401,90,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-09-30,772,3,10,3,0,0,1,0,0,406,90,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-01,873,3,10,4,0,0,1,0,0,395,98,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-02,688,1,10,5,0,0,1,0,0,372,100,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-03,1058,6,10,6,0,0,1,0,0,397,97,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-04,714,4,10,7,0,0,1,0,0,373,103,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-05,750,5,10,1,0,0,1,0,0,387,101,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-06,923,4,10,2,0,0,1,0,0,397,101,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-07,1029,8,11,3,0,0,1,0,0,425,100,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-08,1209,8,11,4,0,0,1,0,0,399,107,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-09,1131,4,11,5,0,0,1,0,0,405,103,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-10,1235,10,11,6,0,0,1,0,0,410,99,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-11,896,0,11,7,0,0,1,0,0,431,96,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-12,979,4,11,1,0,0,1,0,0,464,97,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-13,1028,6,11,2,0,0,1,0,0,504,107,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-14,1346,11,11,3,0,0,1,0,0,542,112,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-15,1552,5,11,4,0,0,1,0,0,545,119,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-16,1163,5,11,5,0,0,1,0,0,584,122,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-17,1747,7,11,6,0,0,1,0,0,594,130,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-18,1672,4,11,7,0,0,1,0,0,607,135,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-19,1121,11,11,1,0,0,1,0,0,654,145,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-20,1524,10,11,2,0,0,1,0,0,744,145,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-21,1958,11,11,3,0,0,1,0,0,813,147,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-22,2435,16,11,4,0,0,1,0,0,841,161,0.00632784670603638,0,0,0,0,1,0,0,0,1
Austria,2020-10-23,2571,13,11,5,0,0,1,0,0,900,158,0.00632784670603638,0,1,0,0,1,0,0,0,1
Austria,2020-10-24,3614,11,11,6,0,0,1,0,0,1002,175,0.00632784670603638,0,1,0,0,1,0,0,0,1
Austria,2020-10-25,2782,14,11,7,0,0,1,0,0,1051,174,0.00632784670603638,0,1,0,0,1,0,0,0,1
Austria,2020-10-26,2456,13,11,1,0,0,1,0,0,1142,188,0.00632784670603638,0,1,0,0,1,0,0,0,1
Austria,2020-10-27,2835,13,11,2,0,0,1,0,0,1197,203,0.00632784670603638,0,1,0,0,1,0,0,0,1
Austria,2020-10-28,3394,22,11,3,0,0,1,0,0,1345,224,0.00632784670603638,0,1,0,0,1,0,0,0,1
Austria,2020-10-29,4453,29,11,4,0.0189825724429621,0,0.981017427557038,0,0,1444,248,0.00632784670603638,0,1,0,0,1,0,0,0,1
Austria,2020-10-30,5627,26,11,5,0.0196426807208817,0,0.980357319279118,0,0,1540,263,0.00632784670603638,0,1,0,0,1,0,0,0,1
Austria,2020-10-31,5349,27,11,6,0.0203252683004713,0,0.979674731699529,0,0,1602,265,0.00632784670603638,0,1,0,0,1,0,0,0,1
Austria,2020-11-01,4956,21,11,7,0.0210310670985262,0,0.978968932901474,0,0,1657,291,0.00632784670603638,0,1,0,0,1,0,0,0,1
Austria,2020-11-02,4135,29,11,1,0.0217608304925209,0,0.978239169507479,0,0,1825,336,0.00632784670603638,1,1,0,1,1,0,0,0,1
Austria,2020-11-03,4182,33,12,2,0.0225153337806173,0,0.977484666219383,0,0,2065,366,0.00632784670603638,1,1,0,1,1,0,0,0,1
Austria,2020-11-04,6901,35,12,3,0.023295374638723,0,0.976704625361277,0,0,2201,383,0.00632784670603638,1,1,0,1,1,0,0,0,1
Austria,2020-11-05,7416,41,12,4,0.0241017735733572,0,0.975898226426643,0,0,2330,407,0.00632784670603638,1,1,0,1,1,0,0,0,1
Austria,2020-11-06,6464,72,12,5,0.0249353743689817,0,0.975064625631018,0,0,2504,431,0.00632784670603638,1,1,0,1,1,0,0,0,1
Austria,2020-11-07,8241,37,12,6,0.0257970445283479,0,0.974202955471652,0,0,2574,432,0.00632784670603638,1,1,0,1,1,0,0,0,1
Austria,2020-11-08,5933,34,12,7,0.0266876757042981,0,0.973312324295702,0,0,2533,459,0.00632784670603638,1,1,0,1,1,0,0,0,1
Austria,2020-11-09,5593,43,12,1,0.0276081841213448,0,0.972391815878655,0,0,2755,473,0.00632784670603638,1,1,0,1,1,0,0,0,1
Austria,2020-11-10,6120,45,12,2,0.028559510985225,0,0.971440489014775,0,0,3054,495,0.00632784670603638,1,1,0,1,1,0,0,0,1
Austria,2020-11-11,7514,65,12,3,0.0295426228785022,0,0.970457377121498,0,0,3183,536,0.00632784670603638,1,1,0,1,1,0,0,0,1
Austria,2020-11-12,9262,44,12,4,0.0305585121401524,0,0.969441487859848,0,0,3265,546,0.00638910729837408,1,1,0,1,1,0,0,0,1
Austria,2020-11-13,9586,53,12,5,0.031608197226932,0,0.968391802773068,0,0,3355,567,0.00639123760101002,1,1,0,1,1,0,0,0,1
Austria,2020-11-14,7063,85,12,6,0.0326927230541804,0,0.96730727694582,0,0,3425,581,0.00639344044888924,1,1,0,1,1,0,0,0,1
Austria,2020-11-15,5665,83,12,7,0.0338131613135594,0,0.966186838686441,0,0,3579,599,0.00639571820405494,1,1,0,1,1,0,0,0,1
Austria,2020-11-16,4657,58,12,1,0.0349706107650772,0,0.965029389234923,0,0,3685,612,0.00639807329780826,1,1,0,1,1,0,0,0,1
Austria,2020-11-17,5984,58,12,2,0.0361661975005831,0,0.963833802499417,0,0,3867,658,0.00640050823219286,1,1,0,1,1,0,0,0,1
Austria,2020-11-18,7091,109,12,3,0.0374010751757535,0,0.962598924824247,0,0,3910,682,0.00640302558146988,1,1,0,1,1,0,0,0,1
Austria,2020-11-19,6995,62,12,4,0.0386764252074235,0,0.961323574792577,0,0,3931,683,0.00640562799357944,1,1,0,1,1,0,0,0,1
Austria,2020-11-20,6668,108,12,5,0.0399934569329392,0,0.960006543067061,0,0,3942,687,0.00640831819158429,1,1,0,1,1,0,0,0,1
Austria,2020-11-21,6611,104,12,6,0.0413534077280344,0,0.958646592271966,0,0,3900,697,0.00641109897509091,1,1,0,1,1,0,0,0,1
Austria,2020-11-22,5226,60,12,7,0.0427575430795523,0,0.957242456920448,0,0,3775,683,0.00641397322164295,1,1,0,1,1,0,0,0,1
Austria,2020-11-23,3145,71,12,1,0.0442071566091526,0,0.955792843390847,0,0,3863,685,0.00641694388808184,1,1,0,1,1,0,0,0,1
Austria,2020-11-24,4377,118,12,2,0.0457035700439579,0,0.954296429956042,0,0,3985,704,0.00642001401186845,1,1,0,1,1,0,0,0,1
Austria,2020-11-25,5802,90,12,3,0.047248133129915,0,0.952751866870085,0,0,3867,709,0.00642318671235977,1,1,0,1,1,0,0,0,1
Austria,2020-11-26,5526,106,12,4,0.0488422234834564,0,0.951157776516544,0,0,3756,705,0.00642646519203397,1,1,0,1,1,0,0,0,1
Austria,2020-11-27,4954,113,12,5,0.0504872463768713,0,0.949512753623129,0,0,3702,703,0.00642985273765653,1,1,0,1,1,0,0,0,1
Austria,2020-11-28,4669,132,12,6,0.0521846344526136,0,0.947815365547386,0,0,3591,688,0.00643335272138015,1,1,0,1,1,0,0,0,1
Austria,2020-11-29,4047,87,12,7,0.0539358473616004,0,0.9460641526384,0,0,3560,691,0.00643696860177011,1,1,0,1,1,0,0,0,1
Austria,2020-11-30,2748,79,12,1,0.0557423713203865,0,0.944257628679613,0,0,3639,701,0.00644070392474669,1,1,0,1,1,0,0,0,1
Austria,2020-12-01,3033,141,12,2,0.0576057185819396,0,0.94239428141806,0,0,3791,691,0.00644456232443558,1,1,0,1,1,1,0,0,0
Austria,2020-12-02,3972,121,13,3,0.0595274268145887,0,0.940472573185411,0,0,3571,674,0.00644854752391647,1,1,0,1,1,1,0,0,0
Austria,2020-12-03,3969,92,13,4,0.0615090583835803,0,0.93849094161642,0,0,3414,668,0.00645266333585991,1,1,0,1,1,1,0,0,0
Austria,2020-12-04,3815,113,13,5,0.0635521995295496,0,0.93644780047045,0,0,3338,642,0.00645691366304159,1,1,0,1,1,1,0,0,0
Austria,2020-12-05,3444,106,13,6,0.0656584594381061,0,0.934341540561894,0,0,3231,646,0.00646130249872274,1,1,0,1,1,1,0,0,0
Austria,2020-12-06,2741,83,13,7,0.0678294691946418,0,0.932170530805358,0,0,3170,632,0.0064658339268848,1,1,0,1,1,1,0,0,0
Austria,2020-12-07,2263,57,13,1,0.0700668806184015,0,0.929933119381598,0,0,3269,616,0.00647051212230593,0,1,0,1,1,1,0,0,0
Austria,2020-12-08,2377,105,13,2,0.0723723649698122,0,0.927627635030188,0,0,3308,609,0.00647534135046632,0,1,0,1,1,1,0,0,0
Austria,2020-12-09,2932,54,13,3,0.0747476115250515,0,0.925252388474948,0,0,3244,610,0.00648032596726855,0,1,0,1,1,1,0,0,0
Austria,2020-12-10,2686,107,13,4,0.0771943260118503,0,0.92280567398815,0,0,3195,585,0.00648547041855887,0,1,0,1,1,1,0,0,0
Austria,2020-12-11,2893,126,13,5,0.0797142289005765,0,0.920285771099424,0,0,3079,572,0.00649077923943457,0,1,0,1,1,1,0,0,0
Austria,2020-12-12,3241,126,13,6,0.0823090535447333,0,0.917690946455267,0,0,3008,591,0.00649625705332198,0,1,0,1,1,1,0,0,0
Austria,2020-12-13,2641,58,13,7,0.0849805441651384,0,0.915019455834862,0,0,2867,577,0.00650190857080922,0,1,0,1,1,1,0,0,0
Austria,2020-12-14,2588,57,13,1,0.0877304536722237,0,0.912269546327776,0,0,2885,594,0.00650773858821702,0,1,0,1,1,1,0,0,0
Austria,2020-12-15,2628,118,13,2,0.0905605413211276,0,0.909439458678872,0,0,2951,573,0.00651375198589094,0,1,0,1,1,1,0,0,0
Austria,2020-12-16,2664,116,14,3,0.0934725701945264,0,0.906527429805474,0,0,2862,548,0.00651995372619701,0,1,0,1,1,1,0,0,0
Austria,2020-12-17,2485,218,14,4,0.0964683045084944,6.51688811776872e-09,0.903531688974617,0,0,2690,530,0.00652634885120319,0,1,0,1,1,1,0,0,0
Austria,2020-12-18,2085,145,14,5,0.099549506737083,7.24421651232198e-09,0.900450486018701,0,0,2578,495,0.00653294248002813,0,1,0,1,1,1,0,0,0
Austria,2020-12-19,2296,82,14,6,0.102717934551774,8.05271963010264e-09,0.897282057395506,0,0,2475,489,0.00653973980583859,0,1,0,1,1,1,0,0,0
Austria,2020-12-20,1645,142,14,7,0.105975337572502,8.95145711408388e-09,0.894024653476041,0,0,2412,475,0.00654674609247629,0,1,0,1,1,1,0,0,0
Austria,2020-12-21,1519,84,14,1,0.10932345392755,9.95049972405718e-09,0.890676536121951,0,0,2393,478,0.00655396667069531,0,1,0,1,1,1,0,0,0
Austria,2020-12-22,1853,105,14,2,0.112764006620306,1.10610421840305e-08,0.887235982318652,0,0,2435,487,0.00656140693399034,0,1,0,1,1,1,0,0,0
Austria,2020-12-23,2131,114,14,3,0.11629869970165,1.22955286241497e-08,0.883701288002822,0,0,2303,472,0.00656907233399654,0,1,0,1,1,1,0,0,0
Austria,2020-12-24,2847,91,14,4,0.119929214247565,1.36677920227736e-08,0.880070772084643,0,0,2203,445,0.00657696837544156,0,1,0,1,1,1,0,0,0
Austria,2020-12-25,1851,38,14,5,0.123657204142535,1.51932092112146e-08,0.876342780664256,0,0,2045,409,0.00658510061063048,0,1,0,1,1,1,0,0,0
Austria,2020-12-26,1429,60,14,6,0.12748429167027,1.68888731780391e-08,0.872515691440857,0,0,2024,431,0.00659347463344488,1,1,0,1,1,1,0,0,0
